id	CHR	START	STOP	nsnps	logBF_locus.a	logBF_locus.a,b	logBF_locus.a,c	logBF_locus.a,bc	logBF_locus.a,b,c	logBF_locus.b	logBF_locus.b,c	logBF_locus.ac,b	logBF_locus.c	logBF_locus.ab,c	logBF_locus.ab	logBF_locus.ac	logBF_locus.bc	logBF_locus.abc	logBF_locus.zero	bf.a	bf.a,b	bf.a,c	bf.a,bc	bf.a,b,c	bf.b	bf.b,c	bf.ac,b	bf.c	bf.ab,c	bf.ab	bf.ac	bf.bc	bf.abc	bf.zero	PPA.a	PPA.a,b	PPA.a,c	PPA.a,bc	PPA.a,b,c	PPA.b	PPA.b,c	PPA.ac,b	PPA.c	PPA.ab,c	PPA.ab	PPA.ac	PPA.bc	PPA.abc	PPA.zero	best.snp.a	best.snp.b	best.snp.ab	best.snp.c	best.snp.ac	best.snp.bc	best.snp.abc	best.snp.PPA.a	best.snp.PPA.b	best.snp.PPA.ab	best.snp.PPA.c	best.snp.PPA.ac	best.snp.PPA.bc	best.snp.PPA.abc	minpi	minpi.snp	minpi.snp.betas	best.snp.se	best.snp.betas	best.snp.se
ENSG00000140564_cg22196191	15	91416550	91456102	61	17.4586858535664	33.3963933275508	17.3625544455554	33.2851886331941	40.2324280444387	18.7579735844989	18.6619065791608	33.3499738748259	-0.0785971800848735	40.1699333369891	40.2660938853249	17.4386078072317	18.7342479148139	40.2476618429172	0	21.5695597177397	41.6181410558974	25.5843021739021	41.5069363615407	48.4541757727853	22.8688474486722	26.8836543075074	41.5717216031725	4.03227668408844	48.3916810653357	44.3769677494982	21.549481671405	22.8451217789872	44.3585357070905	0	1.1e-08	0.00057	6.2e-11	5.1e-06	5.3e-05	4.1e-08	2.3e-10	5.5e-06	2.7e-16	0.005	0.91	1.1e-10	4e-10	0.089	4.8e-14	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	1	1	1	0.089	0.089	0.089	0.089	2.3e-12,4.49e-13,0.0702	15:91426560,15:91426560,15:91435422	-0.0784048829742783,0.0709706743716413,-0.00356529538861003	0.00182,0.00182,0.00182,0.00182,0.00182,0.00182,0.00182	0.00219,0.00219,0.00219,0.00219,0.00219,0.00219,0.00219	0.00182,0.00182,0.00182,0.00182,0.00182,0.00182,0.00182
ENSG00000182511_cg22196191	15	91416550	91456102	61	17.4586858535664	25.5982766161021	17.3625544455554	25.7028849512141	29.6327525721232	8.14183206001699	8.04335102771959	25.5780191441661	-0.0785971800848735	23.5120242245893	23.6095709902243	17.4386078072317	8.24633596833467	23.6664146250408	0	21.5695597177397	33.8200243444487	25.5843021739021	33.9246326795607	37.8545003004698	12.2527059241903	16.2650987560662	33.7997668725127	4.03227668408844	31.7337719529359	27.7204448543976	21.549481671405	12.357209832508	27.7772884892142	0	0.036	0.76	2e-04	0.0084	0.0043	3.2e-06	1.8e-08	0.0074	8.7e-10	0.00094	0.17	0.00035	3.6e-08	0.018	1.5e-07	15:91426560	15:91419432	15:91419432	15:91426560	15:91426560	15:91419432	15:91419432	0.2	0.2	0.19	0.034	0.026	0.026	0.018	2.3e-12,4.06e-07,0.0702	15:91426560,15:91422543,15:91435422	-0.0784048829742783,0.0949378376666618,-0.00356529538861003	0.00182,0.00186,0.00186,0.00182,0.00182,0.00186,0.00186	0.00219,0.00243,0.00243,0.00219,0.00219,0.00243,0.00243	0.00182,0.00186,0.00186,0.00182,0.00182,0.00186,0.00186
ENSG00000140564_cg09397246	15	91407740	91446472	52	17.6414591083314	33.9858699993331	17.7567519684687	34.5446363422894	40.5500623112066	18.8399709093355	18.9548911013746	34.3811540563061	0.148714913915013	40.4611502074878	40.3466252430279	18.3262139524243	19.5356291210389	41.0537140529954	0	21.5927028269128	41.8883574364959	25.6592394056316	42.4471237794522	48.4525497483695	22.791214627917	26.8573785385375	42.2836414934689	4.09995863249644	48.3636376446507	44.2978689616093	22.2774576710057	23.4868728396204	45.0049577715768	0	1.1e-08	0.00074	6.6e-11	1.3e-05	5.3e-05	3.8e-08	2.2e-10	1.1e-05	2.9e-16	0.0048	0.83	2.3e-10	7.6e-10	0.17	4.8e-14	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	1	1	1	0.17	0.17	0.17	0.17	2.3e-12,4.49e-13,0.0379	15:91426560,15:91426560,15:91424574	-0.0784048829742783,0.0709706743716413,0.00676024931645287	0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268	0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053	0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268
ENSG00000182511_cg09397246	15	91407740	91446472	52	17.6414591083314	26.1528713054379	17.7567519684687	26.2354627388372	30.2593092352422	8.51800402149561	8.64856051467525	26.8407888657276	0.148714913915013	25.2169281211705	25.0854876199877	18.3262139524243	8.60027630876176	25.1182925744976	0	21.5927028269128	34.0553587426008	25.6592394056316	34.1379501760001	38.1617966724051	12.469247740077	16.5510479518381	34.7432763028905	4.09995863249644	33.1194155583333	29.0367313385691	22.2774576710057	12.5515200273432	29.0695362930791	0	0.021	0.55	0.00012	0.006	0.0034	2.3e-06	1.4e-08	0.011	5.4e-10	0.0022	0.37	0.00042	2.5e-08	0.038	9e-08	15:91416550	15:91416550	15:91416550	15:91426560	15:91426560	15:91416550	15:91416550	0.42	0.41	0.41	0.055	0.049	0.044	0.038	2.3e-12,1.89e-07,0.0379	15:91426560,15:91416550,15:91424574	-0.0784048829742783,-0.0976094749914052,0.00676024931645287	0.00275,0.00275,0.00275,0.00268,0.00268,0.00275,0.00275	0.00307,0.00307,0.00307,0.0053,0.0053,0.00307,0.00307	0.00275,0.00275,0.00275,0.00268,0.00268,0.00275,0.00275
ENSG00000140564_cg13798842	15	91430907	91469846	53	8.15579430832518	16.6864644059225	8.01297786990938	16.4006669185871	23.4299915034438	11.4456016441246	11.3030193595746	16.6350726518797	-0.126375652933015	23.3733739156754	23.5159555319411	7.8835113269165	11.159090771429	23.229403756397	0	12.1260862218773	24.6270482330267	15.9535616970136	24.3412507456913	31.370575330548	15.4158935576767	19.2436031866789	24.575656478984	3.84391626061911	31.3139577427797	27.4862474454932	11.8538032404686	15.1293826849811	27.1996956699492	0	2e-05	0.00053	9.1e-08	4e-06	4.5e-05	0.00053	2.4e-06	5e-06	5e-09	0.0043	0.93	1.5e-07	4e-06	0.069	1.1e-06	15:91437388	15:91437388	15:91437388	15:91437388	15:91437388	15:91437388	15:91437388	1	1	1	0.069	0.069	0.069	0.069	4.21e-08,9.22e-10,0.145	15:91437388,15:91437388,15:91460302	0.0656004570839489,-0.0672807996652205,0.00480994315241017	0.00319,0.00319,0.00319,0.00319,0.00319,0.00319,0.00319	-0.00191,-0.00191,-0.00191,-0.00191,-0.00191,-0.00191,-0.00191	0.00319,0.00319,0.00319,0.00319,0.00319,0.00319,0.00319
ENSG00000182511_cg13798842	15	91430907	91469846	53	8.15579430832518	14.6783398717516	8.01297786990938	14.6178583898767	18.5294186489453	6.52985099840462	6.38312027371719	14.4045597491287	-0.126375652933015	13.5869456453619	13.7331500362407	7.8835113269165	6.46918181490909	13.646545328126	0	12.1260862218773	22.6189236988558	15.9535616970136	22.558442216981	26.4700024760495	10.5001429119567	14.3237041008214	22.345143576233	3.84391626061911	21.5275294724661	17.7034419497928	11.8538032404686	10.4394737284612	17.6168372416781	0	0.13	0.46	0.00059	0.0043	0.0022	0.025	0.00011	0.0035	3.2e-05	0.0015	0.34	0.00097	0.00024	0.031	0.0069	15:91437388	15:91431255	15:91431255	15:91437388	15:91437388	15:91431255	15:91431255	0.37	0.37	0.37	0.04	0.035	0.035	0.031	4.21e-08,2.52e-06,0.145	15:91437388,15:91433265,15:91460302	0.0656004570839489,-0.0961962866896877,0.00480994315241017	0.00319,0.00297,0.00297,0.00319,0.00319,0.00297,0.00297	-0.00191,-0.00351,-0.00351,-0.00191,-0.00191,-0.00351,-0.00351	0.00319,0.00297,0.00297,0.00319,0.00319,0.00297,0.00297
ENSG00000140564_cg00758797	15	91404705	91443170	59	17.5154368114762	33.7168606533973	17.6006977018578	33.9130334885376	40.3686792511343	18.6887558354077	18.774132135398	33.9837842700084	0.106022214283142	40.2801406125146	40.1949389081854	17.8139703163731	18.981772462743	40.4962896509341	0	21.592974255382	41.8719355412087	25.7557725896693	42.068108376349	48.5237541389457	22.7662932793135	26.9292070232095	42.1388591578198	4.18355965818886	48.4352155003261	44.2724763520911	21.8915077602788	23.0593099066487	44.5738270948398	0	1.2e-08	0.00079	8e-11	9.7e-06	6.1e-05	4e-08	2.6e-10	1e-05	3.4e-16	0.0056	0.88	1.7e-10	5.4e-10	0.12	5.2e-14	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	1	1	1	0.12	0.12	0.12	0.12	2.3e-12,4.49e-13,0.0395	15:91426560,15:91426560,15:91442152	-0.0784048829742783,0.0709706743716413,-0.00374243177340729	0.00176,0.00176,0.00176,0.00176,0.00176,0.00176,0.00176	0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028	0.00176,0.00176,0.00176,0.00176,0.00176,0.00176,0.00176
ENSG00000182511_cg00758797	15	91404705	91443170	59	17.5154368114762	25.8921752669446	17.6006977018578	26.2660261945037	30.0821813377994	8.38332434393634	8.46694892489147	26.1904839550239	0.106022214283142	25.0347283842617	24.9501814324465	17.8139703163731	8.75690610692026	25.2821690862815	0	21.592974255382	34.047250154756	25.7557725896693	34.4211010823151	38.2372562256109	12.4608617878421	16.6220238127029	34.3455588428353	4.18355965818886	33.1898032720732	29.0277188763522	21.8915077602788	12.834443550826	29.3597065301872	0	0.021	0.55	0.00014	0.0079	0.0036	2.3e-06	1.5e-08	0.0074	5.9e-10	0.0023	0.36	0.00029	3.3e-08	0.05	8.9e-08	15:91416550	15:91416550	15:91416550	15:91426560	15:91426560	15:91416550	15:91416550	0.42	0.42	0.41	0.066	0.058	0.058	0.05	2.3e-12,1.89e-07,0.0395	15:91426560,15:91416550,15:91442152	-0.0784048829742783,-0.0976094749914052,-0.00374243177340729	0.00178,0.00178,0.00178,0.00176,0.00176,0.00178,0.00178	0.00285,0.00285,0.00285,0.0028,0.0028,0.00285,0.00285	0.00178,0.00178,0.00178,0.00176,0.00176,0.00178,0.00178
ENSG00000140564_cg05719672	15	91427612	91466262	62	12.0578119604019	25.8305125483625	12.0444988469875	25.6754640263983	30.0370061590819	13.8530878936769	13.8392190255966	25.6314963743129	-4.77126559150776e-06	27.4638761377308	27.4772108223587	11.8589305716161	13.6948407245025	27.2799382387925	0	16.184946345447	34.0847813184527	20.2987676170777	33.9297327964885	38.2912749291721	17.980222278722	22.0934877956868	33.8857651444031	4.1271296137795	35.718144907821	31.6043452074038	15.9860649566612	17.8219751095476	31.4070726238376	0	1.7e-05	0.099	1e-07	0.00085	0.00066	1e-04	6.1e-07	0.00081	9.6e-11	0.0051	0.83	1.4e-07	8.5e-07	0.068	1.6e-08	15:91428197	15:91428636	15:91428636	15:91428197	15:91428197	15:91428636	15:91428636	0.9	0.9	0.9	0.069	0.069	0.069	0.068	2.37e-09,6.2e-10,0.0405	15:91428197,15:91428521,15:91452294	-0.0655950790984102,-0.0671394386734688,0.00492710591056863	0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022	-0.00185,0.00186,0.00186,-0.00185,-0.00185,0.00186,0.00186	0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022
ENSG00000182511_cg05719672	15	91427612	91466262	62	12.0578119604019	19.5875572141301	12.0444988469875	19.3023969198942	23.8119914467931	7.62825125782952	7.61598120083798	19.3919690371319	-4.77126559150776e-06	21.4338247937212	21.4467111009212	11.8589305716161	7.34827219145469	21.2154465447928	0	16.184946345447	27.8418259842202	20.2987676170777	27.5566656899844	32.0662602168833	11.7553856428746	15.8702499709282	27.6462378072221	4.1271296137795	29.6880935638114	25.5738454859663	15.9860649566612	11.4754065764998	25.3425809298379	0	0.007	0.081	4.3e-05	0.00061	0.00055	8.4e-05	5.1e-07	0.00067	4.1e-08	0.0051	0.84	5.7e-05	6.3e-07	0.067	6.6e-06	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	0.91	0.91	0.91	0.068	0.067	0.067	0.067	2.37e-09,5.38e-07,0.0405	15:91428197,15:91429042,15:91452294	-0.0655950790984102,0.0938294293918497,0.00492710591056863	0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022	0.00186,0.00186,0.00186,0.00186,0.00186,0.00186,0.00186	0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022
ENSG00000140564_cg00207731	15	91397733	91435516	55	17.5855797740892	33.7787147755553	17.4848180285948	33.8246919173369	40.1727427821964	18.6790742289445	18.5780781344613	33.6811873520522	-0.0807007577841885	40.0841241790151	40.185069629127	17.593220216232	18.69821201193	40.2017341602741	0	21.5929129593217	41.7933811460202	25.4994843990598	41.8393582878018	48.1874091526614	22.686407414177	26.5927445049262	41.6958537225171	3.92663242744828	48.0987905494801	44.1924028143594	21.6005534014645	22.7055451971624	44.2090673455065	0	1.4e-08	0.00082	6.9e-11	8.6e-06	4.9e-05	4.1e-08	2.1e-10	7.4e-06	2.9e-16	0.0045	0.9	1.4e-10	4.2e-10	0.092	5.8e-14	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	1	1	1	0.092	0.092	0.092	0.092	2.3e-12,4.49e-13,0.0408	15:91426560,15:91426560,15:91424574	-0.0784048829742783,0.0709706743716413,0.00751054807924321	0.00305,0.00305,0.00305,0.00305,0.00305,0.00305,0.00305	0.00383,0.00383,0.00383,0.00383,0.00383,0.00383,0.00383	0.00305,0.00305,0.00305,0.00305,0.00305,0.00305,0.00305
ENSG00000182511_cg00207731	15	91397733	91435516	55	17.5855797740892	25.9563886806149	17.4848180285948	25.6357367323256	29.8898833052685	8.37776906606954	8.28266327750983	25.9660449497676	-0.0807007577841885	24.9047265725208	24.9996510821783	17.593220216232	8.05702985015252	24.666338018883	0	21.5929129593217	33.9710550510799	25.4994843990598	33.6504031027905	37.9045496757334	12.385102251302	16.2973296479748	33.9807113202325	3.92663242744828	32.9193929429858	29.0069842674108	21.6005534014645	12.064363035385	28.6736712041155	0	0.023	0.55	0.00012	0.004	0.0028	2.3e-06	1.2e-08	0.0056	4.9e-10	0.0019	0.38	0.00023	1.7e-08	0.028	9.7e-08	15:91416550	15:91416550	15:91416550	15:91426560	15:91426560	15:91416550	15:91416550	0.42	0.42	0.41	0.037	0.033	0.032	0.028	2.3e-12,1.89e-07,0.0408	15:91426560,15:91416550,15:91424574	-0.0784048829742783,-0.0976094749914052,0.00751054807924321	0.00312,0.00312,0.00312,0.00305,0.00305,0.00312,0.00312	0.00148,0.00148,0.00148,0.00383,0.00383,0.00148,0.00148	0.00312,0.00312,0.00312,0.00305,0.00305,0.00312,0.00312
ENSG00000140564_cg05131526	15	91427612	91466262	62	12.0578119604019	25.8305125483625	11.9747665029834	25.7290528569866	29.9703021156308	13.8530878936769	13.7708616315386	25.7836238876841	-0.0664654274096534	27.3942207469654	27.4772108223587	12.0106460377306	13.75565955315	27.426726638125	0	16.184946345447	34.0847813184527	20.2290352730736	33.9833216270768	38.224570885721	17.980222278722	22.0251304016288	34.0378926577742	4.06066895763544	35.6484895170556	31.6043452074038	16.1377804227757	17.8827939381951	31.5538610231701	0	1.6e-05	0.098	9.4e-08	0.00088	0.00061	9.9e-05	5.7e-07	0.00093	8.9e-11	0.0047	0.82	1.6e-07	9e-07	0.078	1.5e-08	15:91428197	15:91428636	15:91428636	15:91428197	15:91428197	15:91428636	15:91428636	0.9	0.9	0.9	0.08	0.079	0.079	0.078	2.37e-09,6.2e-10,0.0422	15:91428197,15:91428521,15:91464832	-0.0655950790984102,-0.0671394386734688,-0.0074522856054382	0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021	-0.00259,0.00258,0.00258,-0.00259,-0.00259,0.00258,0.00258	0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021
ENSG00000182511_cg05131526	15	91427612	91466262	62	12.0578119604019	19.5875572141301	11.9747665029834	19.5827642664444	23.7451127428394	7.62825125782952	7.5444729499563	19.5353063680865	-0.0664654274096534	21.3628461969326	21.4467111009212	12.0106460377306	7.6239717451537	21.4473777795939	0	16.184946345447	27.8418259842202	20.2290352730736	27.8370330365346	31.9993815129296	11.7553856428746	15.7987417200465	27.7895751381767	4.06066895763544	29.6171149670228	25.5738454859663	16.1377804227757	11.7511061301988	25.574512164639	0	0.0069	0.08	3.9e-05	0.00079	0.00051	8.2e-05	4.7e-07	0.00076	3.7e-08	0.0047	0.82	6.6e-05	8.2e-07	0.082	6.4e-06	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	0.91	0.91	0.91	0.084	0.083	0.083	0.082	2.37e-09,5.38e-07,0.0422	15:91428197,15:91429042,15:91464832	-0.0655950790984102,0.0938294293918497,-0.0074522856054382	0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021	0.00258,0.00258,0.00258,0.00258,0.00258,0.00258,0.00258	0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021
ENSG00000140564_cg03403298	15	91426560	91465224	61	12.0898858262181	25.9574621596186	11.9917991474132	25.9003109793299	30.0609339564638	13.9418582383495	13.8444535020734	25.942434887961	-0.0804330272950784	27.4077688780443	27.505818976777	12.0747001901934	13.8876177235334	27.4885773306141	0	16.2007596903914	34.1792098879652	20.2135468757598	34.1220587076765	38.2826816848104	18.0527321025228	22.06620123042	34.1641826163076	4.03044083687823	35.6295166063909	31.6166928409503	16.1855740543667	17.9984915877067	31.5994511947874	0	1.6e-05	0.1	9e-08	0.00099	0.00063	1e-04	5.8e-07	0.001	8.5e-11	0.0045	0.81	1.6e-07	9.8e-07	0.079	1.5e-08	15:91428197	15:91428636	15:91428636	15:91428197	15:91428197	15:91428636	15:91428636	0.89	0.89	0.89	0.081	0.08	0.08	0.079	2.37e-09,6.2e-10,0.109	15:91428197,15:91428521,15:91441086	-0.0655950790984102,-0.0671394386734688,0.00268058541861219	0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171	-0.00215,0.00214,0.00214,-0.00215,-0.00215,0.00214,0.00214	0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171
ENSG00000182511_cg03403298	15	91426560	91465224	61	12.0898858262181	19.6369883903537	11.9917991474132	19.6663327704004	23.7625964113958	7.64394365946375	7.54506209772812	19.6181835933798	-0.0804330272950784	21.363270056439	21.4619896936199	12.0747001901934	7.67240406449883	21.4817149716688	0	16.2007596903914	27.8587361187003	20.2135468757598	27.8880804987471	31.9843441397424	11.7548175236371	15.7668098260747	27.8399313217265	4.03044083687823	29.5850177847856	25.5728635577932	16.1855740543667	11.7832779286721	25.5925888358421	0	0.007	0.081	3.9e-05	0.00083	5e-04	8.2e-05	4.5e-07	0.00079	3.6e-08	0.0045	0.82	6.9e-05	8.4e-07	0.084	6.4e-06	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	15:91429042	0.91	0.91	0.91	0.085	0.085	0.085	0.084	2.37e-09,5.38e-07,0.109	15:91428197,15:91429042,15:91441086	-0.0655950790984102,0.0938294293918497,0.00268058541861219	0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171	0.00214,0.00214,0.00214,0.00214,0.00214,0.00214,0.00214	0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171
ENSG00000140564_cg05469396	15	91400208	91439417	55	17.5856532357328	33.7923898399323	17.2321681296594	33.375623588678	39.9278297137087	18.6869114380337	18.3334153095985	33.3678803223593	-0.337016173732501	39.839000250128	40.1924552045978	17.141467520744	18.2433892852339	39.74645202893	0	21.5929864209653	41.8070562103972	25.2468345001243	41.3902899591429	47.9424960841737	22.6942446232662	26.3480816800635	41.3825466928242	3.67031701149997	47.853666620593	44.1997883898303	21.1488007059765	22.2507224704664	43.7537852141625	0	1.4e-08	0.00085	5.5e-11	5.6e-06	3.9e-05	4.3e-08	1.7e-10	5.6e-06	2.3e-16	0.0036	0.94	9.1e-11	2.7e-10	0.06	6e-14	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	1	1	1	0.06	0.06	0.06	0.06	2.3e-12,4.49e-13,0.288	15:91426560,15:91426560,15:91431856	-0.0784048829742783,0.0709706743716413,0.00288941820728501	0.00227,0.00227,0.00227,0.00227,0.00227,0.00227,0.00227	6.08e-05,6.08e-05,6.08e-05,6.08e-05,6.08e-05,6.08e-05,6.08e-05	0.00227,0.00227,0.00227,0.00227,0.00227,0.00227,0.00227
ENSG00000182511_cg05469396	15	91400208	91439417	55	17.5856532357328	25.9639954683473	17.2321681296594	25.5484537070629	29.6411222194458	8.38526635591966	8.03130024831598	25.5197068733446	-0.337016173732501	24.6483178841807	25.0020488794173	17.141467520744	7.96962902473063	24.5725606832398	0	21.5929864209653	33.9786618388123	25.2468345001243	33.5631200775279	37.6557885899108	12.3925995411521	16.0459666187809	33.5343732438096	3.67031701149997	32.6629842546456	29.0093820646498	21.1488007059765	11.9769622099631	28.5798938684722	0	0.023	0.55	9e-05	0.0037	0.0022	2.3e-06	9e-09	0.0036	3.8e-10	0.0015	0.39	0.00015	1.5e-08	0.025	9.7e-08	15:91416550	15:91416550	15:91416550	15:91426560	15:91426560	15:91416550	15:91416550	0.42	0.42	0.41	0.032	0.029	0.029	0.025	2.3e-12,1.89e-07,0.288	15:91426560,15:91416550,15:91431856	-0.0784048829742783,-0.0976094749914052,0.00288941820728501	0.0023,0.0023,0.0023,0.00227,0.00227,0.0023,0.0023	0.00037,0.00037,0.00037,6.08e-05,6.08e-05,0.00037,0.00037	0.0023,0.0023,0.0023,0.00227,0.00227,0.0023,0.0023
ENSG00000140564_cg21472639	15	91400208	91439417	55	17.5856532357328	33.7923898399323	17.7047205444148	33.8671290977436	40.4004043510685	18.6869114380337	18.8059626366241	33.8560054274355	0.134324621631431	40.3116894270893	40.1924552045978	17.5369957323036	18.6393012360976	40.1328807442891	0	21.5929864209653	41.8070562103972	25.7193869148797	41.8817954682086	48.4150707215335	22.6942446232662	26.820629007089	41.8706717979004	4.1416578068639	48.3263557975542	44.1997883898303	21.5443289175361	22.6466344213301	44.1402139295215	0	1.4e-08	0.00083	8.6e-11	8.9e-06	6.1e-05	4.2e-08	2.6e-10	8.8e-06	3.6e-16	0.0056	0.91	1.3e-10	4e-10	0.086	5.8e-14	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	1	1	1	0.086	0.086	0.086	0.086	2.3e-12,4.49e-13,0.0555	15:91426560,15:91426560,15:91404705	-0.0784048829742783,0.0709706743716413,0.00363516246233178	0.00178,0.00178,0.00178,0.00178,0.00178,0.00178,0.00178	0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204	0.00178,0.00178,0.00178,0.00178,0.00178,0.00178,0.00178
ENSG00000182511_cg21472639	15	91400208	91439417	55	17.5856532357328	25.9639954683473	17.7047205444148	26.0209901932664	30.1124547073541	8.38526635591966	8.50261228214093	25.9141266143683	0.134324621631431	25.1184338390233	25.0020488794173	17.5369957323036	8.44265089453501	25.1140090031864	0	21.5929864209653	33.9786618388123	25.7193869148797	34.0356565637314	38.127121077819	12.3925995411521	16.5172786526059	33.9287929848332	4.1416578068639	33.1331002094882	29.0093820646498	21.5443289175361	12.4499840797675	29.1213421884188	0	0.023	0.54	0.00014	0.0057	0.0034	2.3e-06	1.4e-08	0.0052	6e-10	0.0023	0.38	0.00022	2.4e-08	0.042	9.5e-08	15:91416550	15:91416550	15:91416550	15:91416550	15:91426560	15:91416550	15:91416550	0.43	0.43	0.42	0.053	0.047	0.048	0.042	2.3e-12,1.89e-07,0.0555	15:91426560,15:91416550,15:91404705	-0.0784048829742783,-0.0976094749914052,0.00363516246233178	0.0018,0.0018,0.0018,0.0018,0.00178,0.0018,0.0018	0.00253,0.00253,0.00253,0.00253,0.00204,0.00253,0.00253	0.0018,0.0018,0.0018,0.0018,0.00178,0.0018,0.0018
ENSG00000140564_cg25606844	15	91361936	91383142	55	0.648137463563456	-0.063818032482029	0.378280207975529	-0.289960791338396	3.71299333692306	-0.69226948915913	-0.960907725307691	-0.226522094504558	-0.249806415540199	-0.245081911261361	0.02552709762886	0.486171336218626	-0.916351107657304	-0.100007018014085	0	4.65547064879593	7.95084833798291	8.39294657844047	7.72470557912655	11.727659707388	3.31506369607334	7.05375864515725	7.78814427596038	3.75752676969227	7.76958445920358	4.03286028286133	4.4935045214511	3.09098207757517	3.90732616721839	0	0.01	2.8e-05	4.3e-05	2.2e-07	1.2e-07	0.0027	1.1e-05	2.4e-07	0.0042	2.3e-07	5.5e-05	8.8e-05	2.2e-05	4.9e-06	0.98	15:91375065	15:91363303	15:91363303	15:91363303	15:91363303	15:91363303	15:91363303	0.00015	8.2e-05	6.1e-05	0.00011	9.3e-05	2.7e-05	4.9e-06	0.000753,0.235,0.0626	15:91375065,15:91363303,15:91363303	-0.04470452178448,-0.0151193464190815,0.0106880871535212	0.00576,0.00568,0.00568,0.00568,0.00568,0.00568,0.00568	-0.00114,0.0107,0.0107,0.0107,0.0107,0.0107,0.0107	0.00576,0.00568,0.00568,0.00568,0.00568,0.00568,0.00568
ENSG00000140564_cg11582017	15	91397733	91433951	54	17.6039288664081	33.8088566803693	17.638712971377	33.7652212894697	40.3198078895603	18.6903780661686	18.7254703910981	33.9609280756519	0.0506252227569952	40.2315541841094	40.1963290059032	17.4904817050314	18.5574358757421	40.054863257992	0	21.5929129129724	41.7868247734979	25.6166810645056	41.7431893825983	48.2977759826889	22.6793621127329	26.7034384842267	41.9388961687804	4.03960926932127	48.209522277238	44.1853130524675	21.4794657515957	22.5464199223064	44.0438473045562	0	1.4e-08	0.00083	7.9e-11	8e-06	5.6e-05	4.2e-08	2.3e-10	9.7e-06	3.4e-16	0.0051	0.91	1.3e-10	3.7e-10	0.079	5.9e-14	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	15:91426560	1	1	1	0.079	0.079	0.079	0.079	2.3e-12,4.49e-13,0.0676	15:91426560,15:91426560,15:91428197	-0.0784048829742783,0.0709706743716413,0.00329140887816762	0.00178,0.00178,0.00178,0.00178,0.00178,0.00178,0.00178	0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018	0.00178,0.00178,0.00178,0.00178,0.00178,0.00178,0.00178
ENSG00000182511_cg11582017	15	91397733	91433951	54	17.6039288664081	25.9853758285018	17.638712971377	26.4009809833454	30.0318035814519	8.38844974920762	8.41203898602933	25.8671363502291	0.0506252227569952	25.0402781031289	25.0164162618756	17.4904817050314	8.80398499343243	25.4219529976195	0	21.5929129129724	33.9633439216303	25.6166810645056	34.3789490764739	38.0097716745804	12.3774337957719	16.3900070791579	33.8451044433576	4.03960926932127	33.0182461962574	29.0054003084399	21.4794657515957	12.7929690399967	29.4109370441837	0	0.023	0.53	0.00013	0.008	0.003	2.2e-06	1.2e-08	0.0047	5.4e-10	0.0021	0.37	2e-04	3.4e-08	0.056	9.4e-08	15:91416550	15:91416550	15:91416550	15:91416550	15:91426560	15:91416550	15:91416550	0.44	0.44	0.43	0.069	0.061	0.064	0.056	2.3e-12,1.89e-07,0.0676	15:91426560,15:91416550,15:91428197	-0.0784048829742783,-0.0976094749914052,0.00329140887816762	0.00178,0.00178,0.00178,0.00178,0.00178,0.00178,0.00178	0.00312,0.00312,0.00312,0.00312,0.0018,0.00312,0.00312	0.00178,0.00178,0.00178,0.00178,0.00178,0.00178,0.00178
